epoch,accuracy,f1_score,loss,val_accuracy,val_f1_score,val_loss
0,0.9098795056343079,0.9059138298034668,0.4586411118507385,0.983561635017395,0.9827536940574646,0.26061582565307617
1,0.975421667098999,0.9743820428848267,0.2680085301399231,0.9890410900115967,0.9885305762290955,0.22499999403953552
2,0.9807229042053223,0.9799034595489502,0.23576483130455017,0.9863013625144958,0.9856458306312561,0.21642515063285828
3,0.9908433556556702,0.9904636740684509,0.20474480092525482,0.9945205450057983,0.9942789077758789,0.19388902187347412
4,0.9932529926300049,0.9929773807525635,0.18715302646160126,0.9945205450057983,0.9942789077758789,0.19487902522087097
5,0.9898794889450073,0.9894682765007019,0.18989302217960358,0.9917808175086975,0.9914082884788513,0.18493159115314484
6,0.9927710890769958,0.9924652576446533,0.1735924333333969,0.9945205450057983,0.9942789077758789,0.170574352145195
7,0.9884337186813354,0.9879661798477173,0.17479822039604187,0.9945205450057983,0.9942789077758789,0.17279887199401855
8,0.9860240817070007,0.9854562282562256,0.1773597002029419,0.9917808175086975,0.9914082884788513,0.1534256786108017
9,0.9908433556556702,0.9904521703720093,0.1647678166627884,0.9945205450057983,0.9942789077758789,0.14279432594776154
10,0.9927710890769958,0.992474377155304,0.14738842844963074,0.9917808175086975,0.9914082884788513,0.15364433825016022
11,0.9966264963150024,0.9964852333068848,0.13535656034946442,0.9890410900115967,0.9885305762290955,0.15520405769348145
12,0.9956626296043396,0.9954828023910522,0.12655460834503174,0.9917808175086975,0.9914082884788513,0.14597861468791962
13,0.9966264963150024,0.9964865446090698,0.12628069519996643,0.9917808175086975,0.9914082884788513,0.14409875869750977
14,0.9961445927619934,0.9959806799888611,0.12367924302816391,0.9917808175086975,0.9914082884788513,0.133850559592247
15,0.9951807260513306,0.9949818849563599,0.12244591861963272,0.9945205450057983,0.9942789077758789,0.1341657191514969
16,0.9961445927619934,0.9959855079650879,0.11994289606809616,0.9945205450057983,0.9942789077758789,0.12724526226520538
17,0.9990361332893372,0.9989959001541138,0.11355610936880112,0.9917808175086975,0.9914082884788513,0.12700161337852478
18,0.9980722665786743,0.997992753982544,0.1133592426776886,0.9917808175086975,0.9914082884788513,0.12557871639728546
19,0.9985542297363281,0.9984942674636841,0.11420294642448425,0.9917808175086975,0.9914082884788513,0.13235028088092804
