epoch,accuracy,f1_score,loss,val_accuracy,val_f1_score,val_loss
0,0.8453035354614258,0.8111459612846375,0.7278050184249878,0.961403489112854,0.9571599960327148,0.27895793318748474
1,0.9302366375923157,0.919379472732544,0.3759000301361084,0.9622389078140259,0.958206832408905,0.26793310046195984
2,0.9354990720748901,0.9255013465881348,0.35558661818504333,0.9689223170280457,0.9641767144203186,0.2521834373474121
3,0.9370865821838379,0.9277398586273193,0.34213533997535706,0.9660818576812744,0.9599409103393555,0.2555690109729767
4,0.9389386773109436,0.9295662045478821,0.33974745869636536,0.9695906639099121,0.9642651677131653,0.24937482178211212
5,0.9386153221130371,0.9308428764343262,0.3428449332714081,0.9677526950836182,0.9599155187606812,0.26149001717567444
6,0.9422019720077515,0.9351804256439209,0.3305280804634094,0.9732664823532104,0.9667969942092896,0.24367022514343262
7,0.9411436319351196,0.9316364526748657,0.32902991771698,0.9690893888473511,0.9643105268478394,0.25055038928985596
8,0.942554771900177,0.9335322976112366,0.32735124230384827,0.9705931544303894,0.9641098976135254,0.24347107112407684
9,0.9443774819374084,0.936913013458252,0.3182532489299774,0.9714285731315613,0.9678636193275452,0.23803967237472534
