epoch,accuracy,f1_score,loss,val_accuracy,val_f1_score,val_loss
0,0.7951482534408569,0.7286782264709473,0.7922720313072205,0.9561403393745422,0.9431964755058289,0.3846774101257324
1,0.9383904337882996,0.9190447330474854,0.3856733441352844,0.9758771657943726,0.969821572303772,0.2854987680912018
2,0.9626492261886597,0.9521651268005371,0.3206646144390106,0.9802631735801697,0.9710089564323425,0.24847063422203064
3,0.9711205363273621,0.963939368724823,0.27864357829093933,0.9868420958518982,0.9849573373794556,0.231521874666214
4,0.9815171360969543,0.975905179977417,0.25295937061309814,0.9868420958518982,0.9849371910095215,0.22442637383937836
5,0.9845976233482361,0.9781718254089355,0.23150688409805298,0.9868420958518982,0.9823040962219238,0.23668122291564941
6,0.9896034002304077,0.9872487187385559,0.20617114007472992,0.9868420958518982,0.9848654270172119,0.2280433177947998
7,0.986907958984375,0.984577476978302,0.21084177494049072,0.9890350699424744,0.9869076609611511,0.21999144554138184
8,0.9949942231178284,0.9936603307723999,0.19004738330841064,0.9890350699424744,0.9869076609611511,0.22432392835617065
9,0.9922987818717957,0.9906853437423706,0.18867459893226624,0.9890350699424744,0.9869076609611511,0.2169685661792755
10,0.9930689334869385,0.9920902848243713,0.18651321530342102,0.9868420958518982,0.9841614365577698,0.2161582112312317
11,0.9946091771125793,0.9937230944633484,0.18013858795166016,0.9868420958518982,0.9841614365577698,0.21036581695079803
12,0.9934539794921875,0.9931459426879883,0.1757606565952301,0.9890350699424744,0.9859964847564697,0.20876778662204742
13,0.9953792691230774,0.9935740828514099,0.1661452203989029,0.9824561476707458,0.9803416132926941,0.1899448037147522
14,0.9926838874816895,0.989243745803833,0.1678304821252823,0.9824561476707458,0.9803065061569214,0.1836271584033966
15,0.9953792691230774,0.9935111999511719,0.15713565051555634,0.984649121761322,0.9821913838386536,0.17280538380146027
16,0.9965344667434692,0.9964784383773804,0.15182529389858246,0.9890350699424744,0.9868505597114563,0.17273420095443726
17,0.9942241311073303,0.9932568669319153,0.1542142778635025,0.984649121761322,0.9821913838386536,0.18561230599880219
18,0.9953792691230774,0.9937007427215576,0.14930440485477448,0.9868420958518982,0.9841614365577698,0.17289893329143524
19,0.9949942231178284,0.9948511719703674,0.14993059635162354,0.9868420958518982,0.9841614365577698,0.18194417655467987
