epoch,accuracy,f1_score,loss,val_accuracy,val_f1_score,val_loss
0,0.6560077667236328,0.5210342407226562,1.4733859300613403,0.9303725957870483,0.8953179717063904,0.4480789601802826
1,0.8616478443145752,0.7973763942718506,0.636650800704956,0.9555889964103699,0.9383974671363831,0.3155171871185303
2,0.9043570160865784,0.8636854290962219,0.47710099816322327,0.9644963145256042,0.9523696899414062,0.2705681025981903
3,0.9230174422264099,0.8906057476997375,0.403740257024765,0.968887209892273,0.9595553874969482,0.24229900538921356
4,0.938873291015625,0.913367748260498,0.34781917929649353,0.9716472029685974,0.9618145823478699,0.22397685050964355
5,0.9448137283325195,0.9241541624069214,0.3114515244960785,0.9747835993766785,0.9665106534957886,0.2109440416097641
6,0.9528741240501404,0.9355576038360596,0.28383439779281616,0.9759126901626587,0.9679391980171204,0.19844947755336761
7,0.9577103853225708,0.9421029090881348,0.2654596269130707,0.9747835993766785,0.9656080007553101,0.19027754664421082
8,0.9589250087738037,0.9420469403266907,0.2540513575077057,0.9761635661125183,0.9681375622749329,0.18645809590816498
9,0.9615308046340942,0.9478530883789062,0.24393945932388306,0.9786726832389832,0.9696137309074402,0.18057569861412048
10,0.9635403752326965,0.9498565793037415,0.2368147373199463,0.9767908453941345,0.9681706428527832,0.18847836554050446
11,0.9646445512771606,0.950289249420166,0.23362186551094055,0.9766654372215271,0.9679624438285828,0.18377365171909332
12,0.9711591601371765,0.9584181904792786,0.20894208550453186,0.9823108911514282,0.9752954244613647,0.1685563176870346
13,0.9758408069610596,0.9664905667304993,0.19038648903369904,0.9810563325881958,0.9735223650932312,0.1622718721628189
14,0.9776737689971924,0.9689914584159851,0.18177181482315063,0.9825617671012878,0.9760470986366272,0.15870071947574615
15,0.9772762656211853,0.9683433175086975,0.17821721732616425,0.981683611869812,0.9744011759757996,0.15716934204101562
16,0.9774529337882996,0.9679394960403442,0.1725359559059143,0.9804290533065796,0.9733145833015442,0.15355846285820007
17,0.9789987206459045,0.9708661437034607,0.16744932532310486,0.9805545210838318,0.9734288454055786,0.15675918757915497
18,0.9791533350944519,0.9708941578865051,0.16532929241657257,0.9814326763153076,0.9749588966369629,0.14947086572647095
19,0.9799041748046875,0.9723820090293884,0.16080959141254425,0.9824363589286804,0.9754686951637268,0.1454198658466339
